Source,Destination,Item name,Extension,Item size (bytes),Type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name,Server error message
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-10-12-00-01-01_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-10-12-00-01-01_DirectEntryInwardsHeritage.pdf","2019-10-12-00-01-01_DirectEntryInwardsHeritage.pdf",".pdf","75000","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","af5d982f-9e55-5484-81be-268880d02b00","af5d982f-9e55-5484-81be-268880d02b00","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-10-15-00-00-38_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-10-15-00-00-38_DirectEntryInwardsHeritage.pdf","2019-10-15-00-00-38_DirectEntryInwardsHeritage.pdf",".pdf","68154","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","03a992ca-04cb-5a4b-a5aa-afa3670afbb5","03a992ca-04cb-5a4b-a5aa-afa3670afbb5","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-10-22-00-00-27_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-10-22-00-00-27_DirectEntryInwardsHeritage.pdf","2019-10-22-00-00-27_DirectEntryInwardsHeritage.pdf",".pdf","66458","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","f3455d7e-a9f9-5385-99b1-ddfe9a1d20b9","f3455d7e-a9f9-5385-99b1-ddfe9a1d20b9","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-10-29-00-00-26_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-10-29-00-00-26_DirectEntryInwardsHeritage.pdf","2019-10-29-00-00-26_DirectEntryInwardsHeritage.pdf",".pdf","67608","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","37b26e88-4bdd-5301-a0c1-aec462e9e1d4","37b26e88-4bdd-5301-a0c1-aec462e9e1d4","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-10-24-00-00-10_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-10-24-00-00-10_DirectEntryInwardsHeritage.pdf","2019-10-24-00-00-10_DirectEntryInwardsHeritage.pdf",".pdf","78632","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","7d5be951-d0fa-5049-b5f4-e3490a615f9f","7d5be951-d0fa-5049-b5f4-e3490a615f9f","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-11-15-00-00-25_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-11-15-00-00-25_DirectEntryInwardsHeritage.pdf","2019-11-15-00-00-25_DirectEntryInwardsHeritage.pdf",".pdf","86518","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","2803928f-82a0-5da5-855c-eb19e80ef578","2803928f-82a0-5da5-855c-eb19e80ef578","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-11-07-00-00-17_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-11-07-00-00-17_DirectEntryInwardsHeritage.pdf","2019-11-07-00-00-17_DirectEntryInwardsHeritage.pdf",".pdf","75348","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","62fe247b-cd60-50a2-aae3-8f4d7a82d626","62fe247b-cd60-50a2-aae3-8f4d7a82d626","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-11-13-00-00-46_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-11-13-00-00-46_DirectEntryInwardsHeritage.pdf","2019-11-13-00-00-46_DirectEntryInwardsHeritage.pdf",".pdf","68056","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","88c03b26-41c5-5a5c-b1cd-597510f5c4ce","88c03b26-41c5-5a5c-b1cd-597510f5c4ce","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-11-20-00-00-01_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-11-20-00-00-01_DirectEntryInwardsHeritage.pdf","2019-11-20-00-00-01_DirectEntryInwardsHeritage.pdf",".pdf","86651","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","ff0b0586-30ed-57fc-bf00-c9226df69d61","ff0b0586-30ed-57fc-bf00-c9226df69d61","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-11-26-00-00-45_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-11-26-00-00-45_DirectEntryInwardsHeritage.pdf","2019-11-26-00-00-45_DirectEntryInwardsHeritage.pdf",".pdf","70359","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","a79ce8dd-23d9-5596-93b3-e934546a9a20","a79ce8dd-23d9-5596-93b3-e934546a9a20","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-11-21-00-00-07_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-11-21-00-00-07_DirectEntryInwardsHeritage.pdf","2019-11-21-00-00-07_DirectEntryInwardsHeritage.pdf",".pdf","78730","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","ef9b6c92-75d6-55d2-b4ae-33d040324c10","ef9b6c92-75d6-55d2-b4ae-33d040324c10","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-12-07-00-00-41_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-12-07-00-00-41_DirectEntryInwardsHeritage.pdf","2019-12-07-00-00-41_DirectEntryInwardsHeritage.pdf",".pdf","71330","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","5c9d38af-7929-531f-9532-ea770a214667","5c9d38af-7929-531f-9532-ea770a214667","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-12-05-00-01-03_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-12-05-00-01-03_DirectEntryInwardsHeritage.pdf","2019-12-05-00-01-03_DirectEntryInwardsHeritage.pdf",".pdf","78815","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","ac2944bb-0c88-56b8-904f-73fb82a3eff8","ac2944bb-0c88-56b8-904f-73fb82a3eff8","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-12-10-00-00-27_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-12-10-00-00-27_DirectEntryInwardsHeritage.pdf","2019-12-10-00-00-27_DirectEntryInwardsHeritage.pdf",".pdf","66401","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","ddac010b-125b-56ed-bdbd-9646780a6252","ddac010b-125b-56ed-bdbd-9646780a6252","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-12-12-00-00-17_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-12-12-00-00-17_DirectEntryInwardsHeritage.pdf","2019-12-12-00-00-17_DirectEntryInwardsHeritage.pdf",".pdf","78037","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","b4739640-ba05-5f1a-8f63-8cf5bcbf936b","b4739640-ba05-5f1a-8f63-8cf5bcbf936b","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-12-19-00-00-59_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-12-19-00-00-59_DirectEntryInwardsHeritage.pdf","2019-12-19-00-00-59_DirectEntryInwardsHeritage.pdf",".pdf","95901","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","3d10885e-2775-5528-8007-57ca273f04e3","3d10885e-2775-5528-8007-57ca273f04e3","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2019-12-21-00-00-57_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2019-12-21-00-00-57_DirectEntryInwardsHeritage.pdf","2019-12-21-00-00-57_DirectEntryInwardsHeritage.pdf",".pdf","74879","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","f752fa35-9758-57df-97e8-39c841af9744","f752fa35-9758-57df-97e8-39c841af9744","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-01-07-00-00-31_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-01-07-00-00-31_DirectEntryInwardsHeritage.pdf","2020-01-07-00-00-31_DirectEntryInwardsHeritage.pdf",".pdf","64950","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","d6af36c3-b9e1-5e0e-bcb7-cc391508cb5c","d6af36c3-b9e1-5e0e-bcb7-cc391508cb5c","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-01-01-00-00-41_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-01-01-00-00-41_DirectEntryInwardsHeritage.pdf","2020-01-01-00-00-41_DirectEntryInwardsHeritage.pdf",".pdf","76758","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","a68617b6-7757-54b2-91c3-97875216588b","a68617b6-7757-54b2-91c3-97875216588b","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-01-16-00-00-44_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-01-16-00-00-44_DirectEntryInwardsHeritage.pdf","2020-01-16-00-00-44_DirectEntryInwardsHeritage.pdf",".pdf","79543","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","0cd68166-90f0-5969-b39e-db2d66f32d58","0cd68166-90f0-5969-b39e-db2d66f32d58","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-01-24-00-00-45_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-01-24-00-00-45_DirectEntryInwardsHeritage.pdf","2020-01-24-00-00-45_DirectEntryInwardsHeritage.pdf",".pdf","82093","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","82220d6c-c3d5-51eb-b786-e2e09ba63f8a","82220d6c-c3d5-51eb-b786-e2e09ba63f8a","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-05-00-00-42_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-05-00-00-42_DirectEntryInwardsHeritage.pdf","2020-02-05-00-00-42_DirectEntryInwardsHeritage.pdf",".pdf","69297","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","1136ad53-e617-5788-b2c2-1afd0c371c6b","1136ad53-e617-5788-b2c2-1afd0c371c6b","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
